417.886815	0.207584	-0.156302
417.893525	0.235799	-0.201586
417.900234	0.265257	-0.244944
417.906944	0.268109	-0.282696
417.913654	0.247306	-0.307831
417.920363	0.226191	-0.322443
417.927073	0.222273	-0.331829
417.933783	0.226667	-0.338748
417.940492	0.219902	-0.349038
417.947202	0.200027	-0.362652
417.953912	0.179331	-0.377235
417.960622	0.168944	-0.387956
417.967331	0.161696	-0.391354
417.974041	0.146816	-0.382968
417.980751	0.117788	-0.362479
417.98746	0.08539	-0.335008
417.99417	0.055591	-0.307268
418.00088	0.032983	-0.28151
418.007589	0.006839	-0.26408
418.014299	-0.023347	-0.249329
418.021009	-0.045434	-0.230687
418.027719	-0.041315	-0.200093
418.034428	-0.016818	-0.158321
418.041138	0.011395	-0.104616
418.047848	0.0357	-0.046573
418.054557	0.071697	0.009759
418.061267	0.122287	0.057877
418.067977	0.169646	0.096901
418.074686	0.189767	0.127286
418.081396	0.178959	0.153611
418.088106	0.156424	0.178213
418.094816	0.146956	0.200572
418.101525	0.148689	0.222778
418.108235	0.145079	0.247937
418.114945	0.134216	0.275155
418.121654	0.127749	0.302711
418.128364	0.132656	0.329608
418.135074	0.140213	0.355073
418.141783	0.140681	0.38004
418.148493	0.131379	0.407288
418.155203	0.119874	0.435655
418.161913	0.119031	0.467934
418.168622	0.130744	0.500118
418.175332	0.141088	0.527231
418.182042	0.154848	0.548747
418.188751	0.183024	0.565882
418.195461	0.232153	0.580126
418.202171	0.286892	0.592634
418.20888	0.326163	0.602567
418.21559	0.34424	0.611037
418.2223	0.352438	0.615938
418.22901	0.365921	0.61955
418.235719	0.383163	0.628816
418.242429	0.392328	0.641193
418.249139	0.388251	0.659681
418.255848	0.391675	0.681629
418.262558	0.415162	0.701515
418.269268	0.453949	0.716943
418.275977	0.482272	0.722988
418.282687	0.500167	0.720263
418.289397	0.511386	0.711897
418.296107	0.521616	0.699807
418.302816	0.527132	0.690137
418.309526	0.524314	0.687945
418.316236	0.522326	0.696101
418.322945	0.528618	0.714869
418.329655	0.54253	0.739049
418.336365	0.560303	0.764476
418.343074	0.577681	0.786199
418.349784	0.597399	0.802461
418.356494	0.633579	0.812444
418.363204	0.685134	0.820714
418.369913	0.735543	0.830341
418.376623	0.769528	0.845073
418.383333	0.785526	0.867814
418.390042	0.796774	0.897215
418.396752	0.815454	0.92814
418.403462	0.842433	0.957469
418.410171	0.872867	0.982671
418.416881	0.910409	1.001207
418.423591	0.959605	1.020341
418.430301	1.012231	1.043053
418.43701	1.05751	1.070513
418.44372	1.086951	1.103087
418.45043	1.099886	1.13679
418.457139	1.104815	1.164982
418.463849	1.105802	1.186945
418.470559	1.099786	1.20072
418.477268	1.081334	1.204586
418.483978	1.054765	1.200197
418.490688	1.032648	1.189318
418.497398	1.018034	1.175446
418.504107	1.012258	1.166426
418.510817	1.008773	1.157697
418.517527	1.008567	1.152954
418.524236	1.018169	1.150286
418.530946	1.0443	1.145668
418.537656	1.075341	1.135935
418.544365	1.097612	1.117485
418.551075	1.10775	1.092143
418.557785	1.114375	1.059063
418.564495	1.121381	1.022511
418.571204	1.123704	0.987971
418.577914	1.113554	0.956423
418.584624	1.090679	0.928619
418.591333	1.068791	0.903596
418.598043	1.05878	0.878245
418.604753	1.053786	0.851382
418.611462	1.033421	0.822759
418.618172	1.000325	0.7907
418.624882	0.962186	0.75494
418.631591	0.9271	0.718156
418.638301	0.89823	0.68504
418.645011	0.869647	0.65651
418.651721	0.842012	0.633101
418.65843	0.823265	0.609782
418.66514	0.817566	0.581471
418.67185	0.820007	0.546519
418.678559	0.826642	0.503524
418.685269	0.826043	0.456948
418.691979	0.815421	0.408937
418.698688	0.792805	0.363787
418.705398	0.760583	0.32514
418.712108	0.733758	0.293985
418.718818	0.723329	0.268214
418.725527	0.720169	0.244998
418.732237	0.713865	0.222245
418.738947	0.702691	0.198998
418.745656	0.691606	0.177748
418.752366	0.677131	0.15998
418.759076	0.653729	0.143302
418.765785	0.615771	0.129285
418.772495	0.570063	0.118338
418.779205	0.522053	0.112631
418.785915	0.48022	0.112255
418.792624	0.441214	0.118627
418.799334	0.401915	0.133779
418.806044	0.367675	0.153728
418.812753	0.353202	0.176238
418.819463	0.36996	0.20243
418.826173	0.410084	0.232549
418.832882	0.451501	0.264992
418.839592	0.478142	0.300093
418.846302	0.49524	0.334544
418.853012	0.509379	0.365717
418.859721	0.521961	0.394036
418.866431	0.522121	0.417404
418.873141	0.500603	0.436624
418.87985	0.464228	0.455822
418.88656	0.424325	0.470832
418.89327	0.384946	0.48295
418.899979	0.34592	0.495816
418.906689	0.305225	0.505806
418.913399	0.26905	0.514964
418.920109	0.23797	0.522188
418.926818	0.211727	0.53125
418.933528	0.180924	0.540405
418.940238	0.143739	0.548641
418.946947	0.105884	0.554333
418.953657	0.079411	0.550729
418.960367	0.070874	0.535727
418.967076	0.071105	0.510719
418.973786	0.068582	0.484622
418.980496	0.062409	0.459167
418.987206	0.063422	0.435937
418.993915	0.085664	0.413018
419.000625	0.117438	0.388016
419.007335	0.13981	0.361163
419.014044	0.145635	0.331347
419.020754	0.141238	0.297932
419.027464	0.135341	0.265615
419.034173	0.122952	0.236645
419.040883	0.097273	0.214483
419.047593	0.060865	0.196049
419.054303	0.024384	0.178511
419.061012	-0.003102	0.156664
419.067722	-0.018481	0.129074
419.074432	-0.029292	0.092261
419.081141	-0.041481	0.047164
419.087851	-0.04982	0.000521
419.094561	-0.052816	-0.042942
419.10127	-0.053859	-0.080459
419.10798	-0.056405	-0.107228
419.11469	-0.054808	-0.126752
419.1214	-0.04079	-0.142534
419.128109	-0.014884	-0.156707
419.134819	0.022594	-0.17055
419.141529	0.06552	-0.183677
419.148238	0.110465	-0.194321
419.154948	0.153405	-0.199351
419.161658	0.185037	-0.199195
419.168367	0.193364	-0.19075
419.175077	0.188992	-0.17293
419.181787	0.182296	-0.14924
419.188497	0.182196	-0.123796
419.195206	0.188888	-0.096696
419.201916	0.199898	-0.069593
419.208626	0.223301	-0.039552
419.215335	0.260832	-0.007685
419.222045	0.300373	0.029253
419.228755	0.323912	0.070319
419.235464	0.325818	0.110947
419.242174	0.318228	0.151571
419.248884	0.316548	0.189834
419.255594	0.328782	0.226539
419.262303	0.344345	0.26238
419.269013	0.35655	0.297533
419.275723	0.369364	0.330809
419.282432	0.3938	0.362436
419.289142	0.425958	0.391844
419.295852	0.456415	0.418848
419.302561	0.486464	0.444613
419.309271	0.516036	0.472818
419.315981	0.555409	0.504231
419.322691	0.592724	0.541471
419.3294	0.621423	0.579181
419.33611	0.634357	0.613892
419.34282	0.639484	0.64367
419.349529	0.644556	0.663462
419.356239	0.650941	0.674587
419.362949	0.651475	0.678966
419.369658	0.641867	0.684525
419.376368	0.631173	0.69611
419.383078	0.63096	0.716387
419.389788	0.647976	0.742571
419.396497	0.675117	0.772885
419.403207	0.703352	0.800988
419.409917	0.732163	0.823561
419.416626	0.761669	0.842581
419.423336	0.791543	0.859671
419.430046	0.816119	0.876499
419.436755	0.83351	0.896299
419.443465	0.847933	0.919143
419.450175	0.865042	0.944244
419.456885	0.888061	0.970435
419.463594	0.912303	0.994234
419.470304	0.942077	1.01179
419.477014	0.989259	1.023687
419.483723	1.049576	1.027817
419.490433	1.110626	1.029721
419.497143	1.148394	1.036662
419.503852	1.155688	1.047024
419.510562	1.143875	1.062765
419.517272	1.133045	1.082679
419.523982	1.134102	1.102421
419.530691	1.150554	1.12159
419.537401	1.171717	1.137808
419.544111	1.186816	1.152082
419.55082	1.197074	1.169206
419.55753	1.202255	1.189221
419.56424	1.201682	1.210576
419.570949	1.193689	1.231424
419.577659	1.18309	1.251529
419.584369	1.186788	1.271591
419.591079	1.205481	1.292544
419.597788	1.230751	1.313616
419.604498	1.256216	1.334266
419.611208	1.290318	1.355301
419.617917	1.341531	1.375644
419.624627	1.390957	1.393883
419.631337	1.409339	1.406076
419.638046	1.388836	1.411994
419.644756	1.346555	1.409544
419.651466	1.304077	1.401724
419.658176	1.270551	1.392905
419.664885	1.238195	1.383004
419.671595	1.194926	1.375142
419.678305	1.147922	1.369602
419.685014	1.107609	1.360775
419.691724	1.07424	1.346846
419.698434	1.032407	1.324638
419.705143	0.982598	1.296325
419.711853	0.93429	1.263419
419.718563	0.895452	1.228815
419.725273	0.866918	1.194296
419.731982	0.835903	1.159612
419.738692	0.798262	1.121056
419.745402	0.764988	1.078766
419.752111	0.744314	1.028495
419.758821	0.732913	0.971784
419.765531	0.720796	0.90979
419.77224	0.706013	0.850447
419.77895	0.689554	0.795867
419.78566	0.670327	0.746756
419.79237	0.639601	0.700628
419.799079	0.599091	0.656424
419.805789	0.555978	0.609355
419.812499	0.517699	0.558617
419.819208	0.47632	0.505605
419.825918	0.424912	0.451918
419.832628	0.365999	0.398548
419.839337	0.30902	0.348246
419.846047	0.268196	0.300504
419.852757	0.239228	0.251769
419.859467	0.208764	0.203877
419.866176	0.188374	0.15725
419.872886	0.187866	0.108821
419.879596	0.203992	0.060287
419.886305	0.219516	0.012329
419.893015	0.22141	-0.033231
419.899725	0.210196	-0.077862
419.906434	0.193456	-0.121
419.913144	0.185844	-0.160633
419.919854	0.177965	-0.197335
419.926564	0.168662	-0.231571
419.933273	0.156286	-0.263789
419.939983	0.150673	-0.295847
419.946693	0.155026	-0.3277
419.953402	0.160583	-0.357873
419.960112	0.153001	-0.387033
419.966822	0.126044	-0.413359
419.973531	0.09151	-0.435048
419.980241	0.063677	-0.455555
419.986951	0.046694	-0.47402
419.993661	0.033449	-0.489169
420.00037	0.016216	-0.501901
420.00708	-0.000116	-0.508466
420.01379	-0.007719	-0.509024
420.020499	-0.010727	-0.50616
420.027209	-0.018196	-0.502157
420.033919	-0.035526	-0.49564
420.040628	-0.058759	-0.489112
420.047338	-0.078218	-0.483724
420.054048	-0.088055	-0.476691
420.060758	-0.09941	-0.466809
420.067467	-0.112764	-0.454341
420.074177	-0.117938	-0.439236
420.080887	-0.110482	-0.42183
420.087596	-0.101571	-0.403643
420.094306	-0.104095	-0.383369
420.101016	-0.12138	-0.364825
420.107725	-0.142264	-0.34822
420.114435	-0.157575	-0.330364
420.121145	-0.167368	-0.309936
420.127855	-0.183062	-0.286953
420.134564	-0.20261	-0.262463
420.141274	-0.216465	-0.23751
420.147984	-0.218721	-0.214423
420.154693	-0.207936	-0.191403
420.161403	-0.189031	-0.169228
420.168113	-0.16827	-0.145415
420.174822	-0.149173	-0.117657
420.181532	-0.139289	-0.08378
420.188242	-0.131459	-0.047301
420.194952	-0.120262	-0.009761
420.201661	-0.094307	0.023712
420.208371	-0.053683	0.055106
420.215081	-0.009462	0.086511
420.22179	0.030237	0.121319
420.2285	0.066313	0.159045
420.23521	0.103073	0.20153
420.241919	0.147057	0.24799
420.248629	0.197521	0.295312
420.255339	0.252725	0.344985
420.262049	0.310118	0.393999
420.268758	0.373688	0.438642
420.275468	0.435916	0.480764
420.282178	0.490846	0.522808
420.288887	0.532609	0.565126
420.295597	0.56508	0.613674
420.302307	0.593302	0.667144
420.309016	0.61999	0.72287
420.315726	0.642604	0.775796
420.322436	0.661013	0.826123
420.329146	0.690421	0.869414
420.335855	0.737637	0.906741
420.342565	0.795697	0.945249
420.349275	0.850827	0.98395
420.355984	0.900888	1.021835
420.362694	0.946131	1.060362
420.369404	0.984071	1.095889
420.376113	1.010995	1.12751
420.382823	1.025656	1.154673
420.389533	1.041508	1.177801
420.396243	1.06416	1.196843
420.402952	1.089297	1.215721
420.409662	1.114913	1.238089
420.416372	1.132972	1.263946
420.423081	1.143057	1.29422
420.429791	1.155727	1.323288
420.436501	1.168289	1.345781
420.44321	1.172264	1.359072
420.44992	1.155969	1.362957
420.45663	1.128591	1.360411
420.46334	1.105086	1.355168
420.470049	1.097172	1.351388
420.476759	1.102108	1.353043
420.483469	1.111853	1.357843
420.490178	1.118117	1.363396
420.496888	1.122747	1.368565
420.503598	1.124238	1.367767
420.510307	1.117116	1.36186
420.517017	1.104419	1.352562
420.523727	1.091544	1.337483
420.530437	1.083861	1.320312
420.537146	1.084488	1.303585
420.543856	1.088169	1.286243
420.550566	1.08903	1.269804
420.557275	1.085337	1.253927
420.563985	1.083406	1.238382
420.570695	1.085945	1.220731
420.577404	1.091992	1.199965
420.584114	1.087233	1.178782
420.590824	1.072727	1.156224
420.597534	1.051482	1.134352
420.604243	1.035265	1.113531
420.610953	1.023631	1.094149
420.617663	1.012711	1.073304
420.624372	1.00139	1.052477
420.631082	0.996867	1.028885
420.637792	0.996953	1.005061
420.644501	1.005391	0.976637
420.651211	1.013737	0.947792
420.657921	1.024154	0.919291
420.664631	1.033986	0.891235
420.67134	1.039757	0.864737
420.67805	1.034355	0.841095
420.68476	1.01668	0.820118
420.691469	0.995224	0.801777
420.698179	0.978326	0.782635
420.704889	0.97116	0.761867
420.711598	0.972782	0.740768
420.718308	0.978444	0.720159
420.725018	0.976563	0.697668
420.731728	0.966703	0.67274
420.738437	0.952028	0.643375
420.745147	0.936053	0.609612
420.751857	0.917766	0.573232
420.758566	0.895001	0.537407
420.765276	0.862835	0.505408
420.771986	0.821101	0.477852
420.778695	0.77082	0.452133
420.785405	0.718653	0.4248
420.792115	0.674723	0.394746
420.798825	0.640967	0.362118
420.805534	0.615265	0.326403
420.812244	0.593477	0.291588
420.818954	0.572677	0.259654
420.825663	0.546095	0.231121
420.832373	0.512353	0.206289
420.839083	0.474538	0.182924
420.845792	0.431502	0.159531
420.852502	0.378855	0.1348
420.859212	0.323178	0.109653
420.865922	0.272534	0.08433
420.872631	0.238357	0.05855
420.879341	0.218897	0.035513
420.886051	0.202859	0.018239
420.89276	0.179072	0.003211
420.89947	0.148494	-0.00326
420.90618	0.118433	-0.006227
420.912889	0.091568	-0.009355
420.919599	0.066506	-0.01468
420.926309	0.03511	-0.022355
420.933019	0.006153	-0.031298
420.939728	-0.014831	-0.040249
420.946438	-0.026773	-0.04639
420.953148	-0.043724	-0.047582
420.959857	-0.067361	-0.043999
420.966567	-0.090433	-0.039259
420.973277	-0.098794	-0.03532
420.979986	-0.092506	-0.033046
420.986696	-0.08514	-0.032552
420.993406	-0.085767	-0.036707
421.000116	-0.092589	-0.040187
421.006825	-0.093785	-0.040709
421.013535	-0.079096	-0.037528
421.020245	-0.049235	-0.029872
421.026954	-0.014938	-0.018978
421.033664	0.020108	-0.003617
421.040374	0.053138	0.012465
421.047083	0.078577	0.027999
421.053793	0.090179	0.042998
421.060503	0.09276	0.056246
421.067213	0.09555	0.069071
421.073922	0.10728	0.085449
421.080632	0.121764	0.105203
421.087342	0.129622	0.129509
421.094051	0.133224	0.153782
421.100761	0.145491	0.177118
421.107471	0.167471	0.195668
421.11418	0.195487	0.21219
421.12089	0.217724	0.223959
421.1276	0.233622	0.236499
421.13431	0.250454	0.247937
421.141019	0.273444	0.257813
421.147729	0.299706	0.269692
421.154439	0.319285	0.280871
421.161148	0.325738	0.287979
421.167858	0.32233	0.293075
421.174568	0.318588	0.296513
421.181277	0.319812	0.298223
421.187987	0.320869	0.300232
421.194697	0.325795	0.301608
421.201407	0.338957	0.303362
421.208116	0.359432	0.304694
421.214826	0.376707	0.304884
421.221536	0.381076	0.303681
421.228245	0.369423	0.302719
421.234955	0.350149	0.299175
421.241665	0.333572	0.296696
421.248374	0.322366	0.292937
421.255084	0.312708	0.290832
421.261794	0.30345	0.291236
421.268504	0.295689	0.296892
421.275213	0.296338	0.305313
421.281923	0.309256	0.316221
421.288633	0.328742	0.325651
421.295342	0.353672	0.33692
421.302052	0.378465	0.34612
421.308762	0.400834	0.356797
421.315471	0.421416	0.366613
421.322181	0.43139	0.380819
421.328891	0.433687	0.394463
421.335601	0.436269	0.410841
421.34231	0.447558	0.430427
421.34902	0.469247	0.45125
421.35573	0.496343	0.473172
421.362439	0.52243	0.494895
421.369149	0.544755	0.51529
421.375859	0.569837	0.534452
421.382568	0.594273	0.552646
421.389278	0.614173	0.570987
421.395988	0.627269	0.594961
421.402698	0.634857	0.62311
421.409407	0.645317	0.65355
421.416117	0.665973	0.683041
421.422827	0.697646	0.711372
421.429536	0.734975	0.736005
421.436246	0.772744	0.758485
421.442956	0.806503	0.780326
421.449665	0.836098	0.801997
421.456375	0.859176	0.82579
421.463085	0.883647	0.848339
421.469795	0.911115	0.869126
421.476504	0.940666	0.888799
421.483214	0.971097	0.908091
421.489924	1.000297	0.928082
421.496633	1.027229	0.950066
421.503343	1.055588	0.975814
421.510053	1.083666	1.001236
421.516762	1.103857	1.024503
421.523472	1.117392	1.045549
421.530182	1.125937	1.06334
421.536892	1.131	1.075544
421.543601	1.127973	1.085424
421.550311	1.115746	1.096784
421.557021	1.098535	1.110395
421.56373	1.087381	1.124671
421.57044	1.088515	1.142358
421.57715	1.099734	1.157046
421.583859	1.109899	1.167446
421.590569	1.120659	1.172101
421.597279	1.131983	1.168221
421.603989	1.142782	1.160211
421.610698	1.147791	1.149801
421.617408	1.143365	1.139095
421.624118	1.124668	1.128207
421.630827	1.100868	1.119878
421.637537	1.076979	1.115131
421.644247	1.054448	1.111263
421.650956	1.034712	1.101901
421.657666	1.013278	1.091152
421.664376	0.994729	1.081265
421.671086	0.982525	1.07306
421.677795	0.977071	1.067299
421.684505	0.971368	1.062393
421.691215	0.960501	1.060547
421.697924	0.944117	1.056764
421.704634	0.925476	1.049078
421.711344	0.901604	1.036544
421.718053	0.869441	1.021846
421.724763	0.834748	1.001141
421.731473	0.805441	0.981213
421.738183	0.788601	0.96368
421.744892	0.781352	0.950851
421.751602	0.776552	0.940888
421.758312	0.779376	0.932183
421.765021	0.786134	0.922841
421.771731	0.794728	0.910258
421.778441	0.794644	0.897451
421.78515	0.782456	0.878382
421.79186	0.763659	0.855457
421.79857	0.743142	0.832281
421.80528	0.725388	0.808355
421.811989	0.710884	0.787685
421.818699	0.698324	0.767485
421.825409	0.686787	0.745425
421.832118	0.675854	0.717972
421.838828	0.661236	0.688301
421.845538	0.638605	0.653803
421.852247	0.606962	0.616585
421.858957	0.572587	0.57795
421.865667	0.541091	0.537998
421.872377	0.516732	0.497549
421.879086	0.497793	0.45818
421.885796	0.477992	0.42091
421.892506	0.454902	0.386174
421.899215	0.429469	0.352208
421.905925	0.403256	0.318727
421.912635	0.37826	0.281174
421.919344	0.349694	0.236696
421.926054	0.321212	0.188511
421.932764	0.290354	0.140234
421.939474	0.261727	0.095736
421.946183	0.234725	0.057759
421.952893	0.212185	0.025658
421.959603	0.193235	-0.002519
421.966312	0.173541	-0.029804
421.973022	0.152435	-0.059682
421.979732	0.128015	-0.092627
421.986441	0.101884	-0.129237
421.993151	0.074406	-0.16603
421.999861	0.040415	-0.19885
422.006571	0.005211	-0.227298
422.01328	-0.030991	-0.254289
422.01999	-0.06606	-0.275486
422.0267	-0.098265	-0.292287
422.033409	-0.127597	-0.306374
422.040119	-0.150512	-0.319791
422.046829	-0.163988	-0.333499
422.053538	-0.16624	-0.344753
422.060248	-0.159991	-0.353149
422.066958	-0.151618	-0.359995
422.073668	-0.14063	-0.365088
422.080377	-0.126971	-0.364932
422.087087	-0.110602	-0.361303
422.093797	-0.095894	-0.354212
422.100506	-0.089419	-0.344233
422.107216	-0.094367	-0.334178
422.113926	-0.104648	-0.323854
422.120635	-0.109396	-0.313988
422.127345	-0.108055	-0.303357
